"","reviewid","genre"
"16601",7747,"pop/r&b"
"16602",7815,"folk/country"
"16603",7514,"folk/country"
"16604",4777,"pop/r&b"
"16605",8792,"rock"
"16606",8792,"experimental"
"16607",6576,"rock"
"16608",7287,"rock"
"16609",6107,"electronic"
"16610",4014,"jazz"
"16611",2065,"rock"
"16612",6001,"rock"
"16613",8634,"rock"
"16614",2571,"electronic"
"16615",11776,"rock"
"16616",11776,"electronic"
"16617",2615,"rock"
"16618",2615,"global"
"16619",3341,"rock"
"16620",5916,"rock"
"16621",3163,"rock"
"16622",1995,"rock"
"16623",4947,"folk/country"
"16624",6105,"rap"
"16625",1165,"metal"
"16626",2089,"rock"
"16627",4013,"experimental"
"16628",6946,"rock"
"16629",5655,"rock"
"16630",5600,"rock"
"16631",5600,"experimental"
"16632",5600,"electronic"
"16633",4985,"rock"
"16634",8297,"rock"
"16635",5261,"rock"
"16636",5261,"electronic"
"16637",2735,"rock"
"16638",2735,"electronic"
"16639",7896,"rock"
"16640",8791,"rock"
"16641",6114,"rock"
"16642",6115,"rock"
"16643",6115,"metal"
"16644",3984,"rock"
"16645",3984,"experimental"
"16646",4304,"rock"
"16647",4304,"experimental"
"16648",738,"rock"
"16649",2930,"rock"
"16650",11713,"rock"
"16651",5896,"rock"
"16652",3675,"rock"
"16653",1811,"rock"
"16654",1164,"rock"
"16655",6113,"rock"
"16656",6575,"rock"
"16657",8296,"rock"
"16658",8296,"electronic"
"16659",5734,"rock"
"16660",5734,"experimental"
"16661",5653,"rock"
"16662",8436,"rock"
"16663",8189,"rock"
"16664",7814,"rock"
"16665",11762,"rock"
"16666",11762,"metal"
"16667",1810,"rock"
"16668",8295,"pop/r&b"
"16669",477,"rock"
"16670",7812,"rock"
"16671",6976,"rock"
"16672",6976,"electronic"
"16673",1287,"rock"
"16674",2929,"rock"
"16675",414,"electronic"
"16676",6020,"rock"
"16677",3149,"rock"
"16678",5652,"rap"
"16679",6945,"rock"
"16680",6945,"metal"
"16681",7058,"rock"
"16682",7058,"experimental"
"16683",2614,"rock"
"16684",2614,"electronic"
"16685",4164,"electronic"
"16686",8280,"global"
"16687",8280,"electronic"
"16688",5915,"global"
"16689",5915,"jazz"
"16690",5915,"pop/r&b"
"16691",1163,"rock"
"16692",1163,"metal"
"16693",8045,"rock"
"16694",8045,"metal"
"16695",2808,"experimental"
"16696",6112,"pop/r&b"
"16697",3291,"electronic"
"16698",2563,"rock"
"16699",4649,"rock"
"16700",4649,"electronic"
"16701",2978,"rock"
"16702",4162,"rock"
"16703",4162,"experimental"
"16704",5651,"rap"
"16705",5614,"pop/r&b"
"16706",6241,"rock"
"16707",2377,"electronic"
"16708",2532,"rock"
"16709",2532,"electronic"
"16710",7811,"rap"
"16711",7811,"electronic"
"16712",8293,"metal"
"16713",8294,"rock"
"16714",8026,"folk/country"
"16715",7286,"rock"
"16716",1809,"experimental"
"16717",8908,"rap"
"16718",8908,"pop/r&b"
"16719",1393,"electronic"
"16720",4557,"rock"
"16721",4557,"electronic"
"16722",5015,"rock"
"16723",2613,"rock"
"16724",2613,"electronic"
"16725",5914,"rap"
"16726",2927,"rock"
"16727",2927,"metal"
"16728",5649,"rock"
"16729",11835,"rock"
"16730",1541,"rock"
"16731",4202,"rock"
"16732",4960,"rock"
"16733",8653,"rock"
"16734",8664,"rock"
"16735",8664,"electronic"
"16736",6574,"rock"
"16737",476,"rock"
"16738",1162,"rap"
"16739",475,"rock"
"16740",475,"electronic"
"16741",3973,"rock"
"16742",8911,"rock"
"16743",8911,"experimental"
"16744",6089,"rap"
"16745",1161,"rap"
"16746",8290,"pop/r&b"
"16747",8290,"folk/country"
"16748",11734,"rap"
"16749",3168,"electronic"
"16750",330,"rock"
"16751",330,"metal"
"16752",1605,"rock"
"16753",1605,"electronic"
"16754",2612,"rock"
"16755",2612,"experimental"
"16756",1566,"rap"
"16757",8982,"rock"
"16758",7250,"rock"
"16759",102,"rock"
"16760",102,"electronic"
"16761",474,"rock"
"16762",8789,"rock"
"16763",6252,"jazz"
"16764",6252,"electronic"
"16765",8289,"rock"
"16766",4599,"electronic"
"16767",6612,"rap"
"16768",8178,"rap"
"16769",3260,"electronic"
"16770",6174,"jazz"
"16771",2068,"rock"
"16772",637,"rock"
"16773",5084,"rock"
"16774",4359,"rap"
"16775",357,"rock"
"16776",7330,"rock"
"16777",7240,"rock"
"16778",5059,"rock"
"16779",8973,"rock"
"16780",5648,"rock"
"16781",2086,"rock"
"16782",6573,"electronic"
"16783",4161,"rock"
"16784",4161,"metal"
"16785",2222,"electronic"
"16786",8671,"rock"
"16787",8671,"rap"
"16788",2609,"experimental"
"16789",3526,"rock"
"16790",3526,"electronic"
"16791",2924,"rock"
"16792",2924,"metal"
"16793",2611,"rock"
"16794",6572,"experimental"
"16795",3674,"rap"
"16796",7754,"electronic"
"16797",1804,"rock"
"16798",5787,"rock"
"16799",1723,"rock"
"16800",1723,"electronic"
"16801",4010,"rock"
"16802",2608,"rock"
"16803",8287,"global"
"16804",7771,"pop/r&b"
"16805",2610,"rock"
"16806",2574,"rock"
"16807",8787,"rap"
"16808",7580,"metal"
"16809",7580,"experimental"
"16810",2255,"rock"
"16811",2255,"experimental"
"16812",4357,"rock"
"16813",2724,"rock"
"16814",2724,"experimental"
"16815",2724,"electronic"
"16816",458,"pop/r&b"
"16817",3479,"pop/r&b"
"16818",3340,"rock"
"16819",1808,"rock"
"16820",1808,"experimental"
"16821",5646,"rock"
"16822",5646,"electronic"
"16823",192,"rock"
"16824",192,"experimental"
"16825",2607,"rock"
"16826",1160,"rock"
"16827",5910,"electronic"
"16828",1807,"rock"
"16829",5908,"folk/country"
"16830",11706,"rock"
"16831",1806,"folk/country"
"16832",1759,"rock"
"16833",2578,"rock"
"16834",6571,"electronic"
"16835",6880,"rock"
"16836",3128,"electronic"
"16837",8689,"rock"
"16838",3389,"rock"
"16839",5803,"rock"
"16840",2913,"rock"
"16841",2913,"experimental"
"16842",4008,"rock"
"16843",2076,"rock"
"16844",2085,"rock"
"16845",1159,"rock"
"16846",1159,"electronic"
"16847",7430,"rock"
"16848",8938,"rock"
"16849",6806,"rock"
"16850",11818,"rock"
"16851",5264,"electronic"
"16852",3933,"rock"
"16853",3933,"metal"
"16854",6570,"folk/country"
"16855",8614,"rock"
"16856",1626,"rock"
"16857",6178,"rock"
"16858",1714,"rock"
"16859",1714,"electronic"
"16860",3977,"rock"
"16861",2084,"rock"
"16862",2923,"rock"
"16863",8288,"rap"
"16864",8288,"experimental"
"16865",7464,"rock"
"16866",11783,"rap"
"16867",2591,"rock"
"16868",2606,"rock"
"16869",2606,"electronic"
"16870",2083,"rock"
"16871",7606,"rock"
"16872",8149,"rock"
"16873",8786,"rock"
"16874",441,"rock"
"16875",42,"rock"
"16876",6554,"rock"
"16877",6554,"experimental"
"16878",4984,"rock"
"16879",4984,"experimental"
"16880",1728,"rock"
"16881",6539,"rock"
"16882",7950,"electronic"
"16883",6699,"rock"
"16884",7503,"rock"
"16885",7503,"experimental"
"16886",8538,"rock"
"16887",8538,"electronic"
"16888",4881,"rock"
"16889",6568,"rock"
"16890",4064,"rock"
"16891",6111,"folk/country"
"16892",6111,"electronic"
"16893",1158,"rock"
"16894",1158,"electronic"
"16895",8983,"electronic"
"16896",2688,"rock"
"16897",2688,"electronic"
"16898",1157,"rock"
"16899",2780,"rock"
"16900",2780,"metal"
"16901",2780,"experimental"
"16902",2780,"electronic"
"16903",3139,"rock"
"16904",2592,"rock"
"16905",4012,"rock"
"16906",1708,"rock"
"16907",11797,"pop/r&b"
"16908",11797,"folk/country"
"16909",2082,"rock"
"16910",7546,"electronic"
"16911",5456,"rock"
"16912",8932,"jazz"
"16913",8932,"experimental"
"16914",2081,"rock"
"16915",7810,"rock"
"16916",7810,"electronic"
"16917",3586,"electronic"
"16918",3673,"pop/r&b"
"16919",3673,"electronic"
"16920",11761,"rock"
"16921",1156,"pop/r&b"
"16922",1156,"electronic"
"16923",2605,"rock"
"16924",6110,"rock"
"16925",368,"electronic"
"16926",1805,"rock"
"16927",2784,"electronic"
"16928",6383,"rock"
"16929",7783,"electronic"
"16930",11736,"pop/r&b"
"16931",2990,"rock"
"16932",4009,"rock"
"16933",4006,"rock"
"16934",4382,"jazz"
"16935",4382,"electronic"
"16936",4909,"rock"
"16937",7809,"folk/country"
"16938",1154,"rock"
"16939",1154,"electronic"
"16940",6398,"rock"
"16941",6398,"electronic"
"16942",8619,"rock"
"16943",2682,"rap"
"16944",1052,"rock"
"16945",1443,"pop/r&b"
"16946",1443,"electronic"
"16947",7667,"rock"
"16948",473,"rock"
"16949",473,"experimental"
"16950",11732,"experimental"
"16951",2077,"rock"
"16952",6569,"rock"
"16953",6569,"experimental"
"16954",7168,"rock"
"16955",5963,"rock"
"16956",5631,"rock"
"16957",5645,"rock"
"16958",3648,"experimental"
"16959",4303,"rock"
"16960",4303,"experimental"
"16961",5644,"rock"
"16962",2075,"rock"
"16963",7808,"rap"
"16964",7893,"rock"
"16965",1155,"rock"
"16966",3632,"rock"
"16967",3632,"experimental"
"16968",5955,"rock"
"16969",4255,"folk/country"
"16970",7807,"folk/country"
"16971",1735,"rock"
"16972",1735,"experimental"
"16973",11827,"rock"
"16974",2536,"rock"
"16975",8445,"electronic"
"16976",2922,"rock"
"16977",2922,"electronic"
"16978",3672,"rock"
"16979",3397,"rock"
"16980",11719,"rock"
"16981",4329,"rock"
"16982",3074,"rock"
"16983",3074,"electronic"
"16984",1803,"rock"
"16985",5938,"rock"
"16986",1080,"rock"
"16987",1080,"electronic"
"16988",11747,"pop/r&b"
"16989",6890,"rock"
"16990",2604,"rap"
"16991",2604,"electronic"
"16992",6645,"rock"
"16993",11673,"rock"
"16994",2921,"rock"
"16995",4983,"electronic"
"16996",8067,"rock"
"16997",2234,"rock"
"16998",856,"rock"
"16999",856,"experimental"
"17000",6274,"rock"
"17001",3946,"electronic"
"17002",3339,"rock"
"17003",5719,"rock"
"17004",6456,"electronic"
"17005",6567,"jazz"
"17006",6567,"electronic"
"17007",1297,"rock"
"17008",1297,"electronic"
"17009",8286,"pop/r&b"
"17010",8286,"electronic"
"17011",3929,"rock"
"17012",3929,"electronic"
"17013",7509,"rock"
"17014",7509,"electronic"
"17015",57,"electronic"
"17016",4005,"rock"
"17017",5438,"rock"
"17018",5643,"rock"
"17019",5643,"experimental"
"17020",3441,"metal"
"17021",4196,"jazz"
"17022",6060,"rock"
"17023",6060,"electronic"
"17024",7806,"rock"
"17025",7806,"electronic"
"17026",7562,"rock"
"17027",8663,"rock"
"17028",8663,"electronic"
"17029",5769,"rock"
"17030",2603,"electronic"
"17031",4981,"rock"
"17032",4981,"electronic"
"17033",2155,"rock"
"17034",2155,"metal"
"17035",8872,"rock"
"17036",310,"rock"
"17037",1434,"rock"
"17038",4713,"rock"
"17039",11633,"electronic"
"17040",2442,"rock"
"17041",657,"rock"
"17042",4144,"pop/r&b"
"17043",621,"rock"
"17044",6944,"rap"
"17045",6944,"jazz"
"17046",6944,"electronic"
"17047",2602,"rock"
"17048",6452,"electronic"
"17049",969,"rock"
"17050",188,"rock"
"17051",3669,"rock"
"17052",3669,"electronic"
"17053",574,"electronic"
"17054",2243,"rock"
"17055",11757,"rock"
"17056",11757,"experimental"
"17057",472,"rap"
"17058",8962,"rock"
"17059",1802,"rap"
"17060",7124,"rock"
"17061",7124,"metal"
"17062",4356,"rock"
"17063",5618,"global"
"17064",5618,"pop/r&b"
"17065",644,"rock"
"17066",471,"rock"
"17067",8362,"rock"
"17068",7306,"rock"
"17069",1372,"rock"
"17070",1800,"rock"
"17071",1800,"experimental"
"17072",6560,"rock"
"17073",6607,"rock"
"17074",6607,"metal"
"17075",8537,"rock"
"17076",4982,"folk/country"
"17077",3132,"rock"
"17078",2920,"rap"
"17079",5349,"electronic"
"17080",2074,"rock"
"17081",8757,"rock"
"17082",1153,"rock"
"17083",5700,"rock"
"17084",5389,"rock"
"17085",11748,"rock"
"17086",8244,"rock"
"17087",8244,"electronic"
"17088",4596,"global"
"17089",2072,"rock"
"17090",3335,"metal"
"17091",4595,"rock"
"17092",4595,"electronic"
"17093",3296,"rock"
"17094",2313,"electronic"
"17095",2601,"rap"
"17096",2601,"pop/r&b"
"17097",2137,"electronic"
"17098",11649,"jazz"
"17099",4594,"global"
"17100",4594,"pop/r&b"
"17101",2600,"rock"
"17102",2067,"rock"
"17103",4593,"electronic"
"17104",2064,"rock"
"17105",2685,"rock"
"17106",1798,"rock"
"17107",1798,"electronic"
"17108",1381,"jazz"
"17109",1381,"metal"
"17110",7805,"jazz"
"17111",7805,"metal"
"17112",714,"rock"
"17113",3671,"rock"
"17114",3671,"pop/r&b"
"17115",6943,"rap"
"17116",1128,"rock"
"17117",4427,"rock"
"17118",4427,"electronic"
"17119",8961,"rock"
"17120",8961,"electronic"
"17121",2132,"jazz"
"17122",2132,"electronic"
"17123",7804,"jazz"
"17124",4980,"rock"
"17125",4980,"electronic"
"17126",3087,"rock"
"17127",1033,"rap"
"17128",8092,"folk/country"
"17129",1797,"rock"
"17130",1797,"experimental"
"17131",1152,"rock"
"17132",1152,"electronic"
"17133",2917,"rock"
"17134",2917,"metal"
"17135",8984,"rap"
"17136",1796,"pop/r&b"
"17137",6942,"rap"
"17138",4388,"rock"
"17139",4388,"jazz"
"17140",4388,"metal"
"17141",5642,"rock"
"17142",5642,"pop/r&b"
"17143",3046,"rap"
"17144",3046,"pop/r&b"
"17145",1595,"metal"
"17146",7145,"rock"
"17147",5558,"rock"
"17148",8774,"rock"
"17149",8774,"electronic"
"17150",11848,"rock"
"17151",11848,"experimental"
"17152",461,"rock"
"17153",461,"jazz"
"17154",461,"electronic"
"17155",5589,"rock"
"17156",1795,"pop/r&b"
"17157",2215,"rock"
"17158",2215,"metal"
"17159",5342,"rock"
"17160",6566,"rock"
"17161",4772,"rock"
"17162",5641,"rock"
"17163",5641,"electronic"
"17164",11725,"rock"
"17165",4577,"electronic"
"17166",1789,"rock"
"17167",1144,"rock"
"17168",2599,"folk/country"
"17169",2432,"rock"
"17170",2063,"rap"
"17171",2063,"pop/r&b"
"17172",7760,"rock"
"17173",7760,"experimental"
"17174",3662,"rock"
"17175",770,"rock"
"17176",5118,"rock"
"17177",5639,"pop/r&b"
"17178",3733,"rock"
"17179",6564,"rock"
"17180",4055,"rock"
"17181",2765,"electronic"
"17182",5370,"rock"
"17183",6108,"rock"
"17184",6108,"experimental"
"17185",6108,"electronic"
"17186",1503,"rock"
"17187",4976,"rock"
"17188",2817,"rock"
"17189",7803,"rock"
"17190",5625,"pop/r&b"
"17191",5625,"electronic"
"17192",8006,"jazz"
"17193",8006,"pop/r&b"
"17194",8006,"electronic"
"17195",1659,"rock"
"17196",1659,"electronic"
"17197",6843,"rock"
"17198",4352,"rock"
"17199",4352,"metal"
"17200",67,"rap"
"17201",5739,"experimental"
"17202",2919,"rock"
"17203",11870,"rock"
"17204",1673,"rock"
"17205",3334,"rock"
"17206",4728,"jazz"
"17207",4728,"electronic"
"17208",7798,"electronic"
"17209",4128,"folk/country"
"17210",3668,"electronic"
"17211",1151,"rock"
"17212",7320,"rap"
"17213",4003,"rock"
"17214",8581,"rock"
"17215",4001,"rock"
"17216",2481,"rock"
"17217",3401,"electronic"
"17218",6941,"rock"
"17219",2149,"rap"
"17220",8785,"rock"
"17221",4979,"rock"
"17222",4975,"electronic"
"17223",5913,"rock"
"17224",11794,"rock"
"17225",11663,"experimental"
"17226",6563,"rock"
"17227",6563,"metal"
"17228",6563,"experimental"
"17229",6940,"pop/r&b"
"17230",2595,"rock"
"17231",1130,"rock"
"17232",11721,"rock"
"17233",8600,"rock"
"17234",8600,"experimental"
"17235",6939,"rock"
"17236",4160,"electronic"
"17237",3235,"rock"
"17238",3235,"metal"
"17239",4000,"pop/r&b"
"17240",2947,"folk/country"
"17241",2159,"rock"
"17242",4652,"rock"
"17243",4652,"electronic"
"17244",2058,"rock"
"17245",467,"rock"
"17246",3181,"rap"
"17247",3666,"rock"
"17248",4159,"rock"
"17249",8444,"electronic"
"17250",7203,"experimental"
"17251",205,"folk/country"
"17252",3332,"rock"
"17253",4087,"rock"
"17254",7491,"pop/r&b"
"17255",7491,"electronic"
"17256",11785,"rock"
"17257",3999,"rap"
"17258",3999,"pop/r&b"
"17259",343,"rap"
"17260",676,"rock"
"17261",5562,"electronic"
"17262",6938,"rock"
"17263",3864,"metal"
"17264",3665,"pop/r&b"
"17265",2030,"rock"
"17266",6433,"rock"
"17267",6433,"electronic"
"17268",6240,"rock"
"17269",8,"electronic"
"17270",418,"electronic"
"17271",5912,"rock"
"17272",1419,"electronic"
"17273",6286,"rock"
"17274",6286,"electronic"
"17275",860,"rap"
"17276",860,"electronic"
"17277",8250,"electronic"
"17278",445,"rock"
"17279",4978,"rock"
"17280",4978,"electronic"
"17281",7802,"rock"
"17282",5633,"electronic"
"17283",8089,"jazz"
"17284",8089,"electronic"
"17285",2062,"rock"
"17286",466,"electronic"
"17287",5635,"rock"
"17288",1150,"electronic"
"17289",1794,"rock"
"17290",1794,"experimental"
"17291",1794,"electronic"
"17292",3175,"rock"
"17293",1389,"electronic"
"17294",703,"rock"
"17295",5630,"rock"
"17296",1792,"pop/r&b"
"17297",5629,"rock"
"17298",5179,"rock"
"17299",7604,"rock"
"17300",7104,"rock"
"17301",4624,"rap"
"17302",2594,"experimental"
"17303",2594,"electronic"
"17304",11631,"electronic"
"17305",5626,"rock"
"17306",5626,"experimental"
"17307",2294,"rock"
"17308",5627,"rock"
"17309",7377,"rock"
"17310",4902,"rock"
"17311",5009,"rock"
"17312",5009,"electronic"
"17313",1791,"rap"
"17314",7558,"electronic"
"17315",465,"rock"
"17316",11781,"electronic"
"17317",3994,"pop/r&b"
"17318",3994,"folk/country"
"17319",1149,"rock"
"17320",2593,"rock"
"17321",2593,"experimental"
"17322",182,"rock"
"17323",11819,"rock"
"17324",11819,"experimental"
"17325",6106,"electronic"
"17326",4355,"pop/r&b"
"17327",8285,"rock"
"17328",11683,"rock"
"17329",2962,"rock"
"17330",6562,"rock"
"17331",6562,"rap"
"17332",1069,"rap"
"17333",2657,"rock"
"17334",3918,"rock"
"17335",3664,"pop/r&b"
"17336",3664,"electronic"
"17337",7801,"rock"
"17338",6903,"rap"
"17339",3627,"rock"
"17340",2061,"rock"
"17341",5911,"rock"
"17342",6063,"rock"
"17343",6561,"jazz"
"17344",8281,"rock"
"17345",8281,"experimental"
"17346",6470,"rock"
"17347",3663,"rap"
"17348",8985,"rock"
"17349",464,"rock"
"17350",8731,"experimental"
"17351",813,"pop/r&b"
"17352",5074,"rock"
"17353",4354,"rock"
"17354",562,"rock"
"17355",2769,"rock"
"17356",2769,"metal"
"17357",1146,"rock"
"17358",1148,"jazz"
"17359",1148,"electronic"
"17360",8603,"folk/country"
"17361",1072,"electronic"
"17362",1790,"rock"
"17363",1790,"experimental"
"17364",2060,"rock"
"17365",11779,"rock"
"17366",11779,"metal"
"17367",11779,"electronic"
"17368",7799,"rock"
"17369",2918,"rock"
"17370",4977,"rock"
"17371",4977,"pop/r&b"
"17372",3273,"rock"
"17373",6104,"rap"
"17374",463,"rock"
"17375",6103,"rock"
"17376",3025,"electronic"
"17377",6083,"rock"
"17378",7895,"rock"
"17379",8507,"electronic"
"17380",794,"rock"
"17381",443,"rock"
"17382",443,"electronic"
"17383",1145,"experimental"
"17384",7305,"rock"
"17385",8843,"rock"
"17386",8843,"experimental"
"17387",2029,"rock"
"17388",1688,"rock"
"17389",1688,"experimental"
"17390",5237,"rock"
"17391",5143,"metal"
"17392",5909,"rock"
"17393",1936,"rock"
"17394",4592,"electronic"
"17395",4591,"electronic"
"17396",11780,"rock"
"17397",6909,"experimental"
"17398",5907,"folk/country"
"17399",4589,"experimental"
"17400",4589,"electronic"
"17401",6934,"rap"
"17402",3660,"rock"
"17403",1694,"rock"
"17404",2916,"rock"
"17405",7797,"rock"
"17406",7796,"electronic"
"17407",5136,"electronic"
"17408",6975,"rock"
"17409",6975,"electronic"
"17410",11707,"rock"
"17411",11707,"electronic"
"17412",11724,"rock"
"17413",5624,"rock"
"17414",1143,"rap"
"17415",6559,"folk/country"
"17416",1785,"rock"
"17417",3998,"electronic"
"17418",6558,"pop/r&b"
"17419",6558,"electronic"
"17420",5623,"rock"
"17421",5623,"experimental"
"17422",4157,"rap"
"17423",1142,"pop/r&b"
"17424",2004,"rock"
"17425",8075,"rock"
"17426",929,"rock"
"17427",5621,"rock"
"17428",5621,"experimental"
"17429",8279,"rock"
"17430",8279,"electronic"
"17431",1141,"rock"
"17432",1141,"metal"
"17433",5620,"rock"
"17434",11711,"rock"
"17435",2912,"rock"
"17436",2912,"experimental"
"17437",460,"rock"
"17438",460,"electronic"
"17439",899,"rock"
"17440",5339,"electronic"
"17441",3600,"rock"
"17442",1994,"rock"
"17443",6074,"rock"
"17444",6933,"jazz"
"17445",4974,"rock"
"17446",5711,"rap"
"17447",8278,"rock"
"17448",7795,"rock"
"17449",6358,"pop/r&b"
"17450",8277,"experimental"
"17451",8277,"electronic"
"17452",2040,"rock"
"17453",8986,"rock"
"17454",4289,"rock"
"17455",3827,"rock"
"17456",3827,"electronic"
"17457",4965,"rock"
"17458",7791,"rock"
"17459",3331,"rock"
"17460",8276,"rap"
"17461",8276,"metal"
"17462",5523,"rock"
"17463",5523,"electronic"
"17464",2977,"rock"
"17465",8761,"folk/country"
"17466",7154,"rock"
"17467",8275,"rock"
"17468",8275,"experimental"
"17469",4560,"rock"
"17470",8854,"rock"
"17471",459,"rock"
"17472",7790,"rock"
"17473",4973,"electronic"
"17474",3812,"metal"
"17475",5802,"rock"
"17476",5619,"rock"
"17477",1976,"rock"
"17478",2498,"rock"
"17479",2498,"metal"
"17480",2498,"electronic"
"17481",6000,"rock"
"17482",5811,"rock"
"17483",7789,"pop/r&b"
"17484",4275,"experimental"
"17485",2911,"rock"
"17486",3330,"rock"
"17487",4588,"rock"
"17488",4588,"electronic"
"17489",1094,"rock"
"17490",11838,"rock"
"17491",11838,"experimental"
"17492",8191,"rock"
"17493",5404,"rock"
"17494",11836,"global"
"17495",11836,"jazz"
"17496",8330,"rock"
"17497",5617,"global"
"17498",5617,"pop/r&b"
"17499",5617,"electronic"
"17500",5021,"electronic"
"17501",1784,"rock"
"17502",11801,"pop/r&b"
"17503",3725,"rap"
"17504",8455,"rock"
"17505",6782,"rock"
"17506",3329,"rap"
"17507",3329,"jazz"
"17508",3329,"pop/r&b"
"17509",8714,"rock"
"17510",7788,"rap"
"17511",2861,"rock"
"17512",2861,"metal"
"17513",2861,"experimental"
"17514",6100,"rap"
"17515",6100,"pop/r&b"
"17516",7961,"electronic"
"17517",6209,"rock"
"17518",3658,"rock"
"17519",3658,"electronic"
"17520",1140,"rock"
"17521",5962,"rock"
"17522",1120,"rock"
"17523",5255,"rap"
"17524",8559,"rock"
"17525",1137,"electronic"
"17526",6766,"rock"
"17527",6766,"experimental"
"17528",6766,"electronic"
"17529",3641,"rock"
"17530",11641,"rock"
"17531",4350,"pop/r&b"
"17532",8747,"rap"
"17533",2731,"electronic"
"17534",6556,"rock"
"17535",2772,"rap"
"17536",2446,"folk/country"
"17537",3997,"rock"
"17538",7787,"rock"
"17539",7786,"electronic"
"17540",11698,"rock"
"17541",11698,"experimental"
"17542",2055,"rock"
"17543",7928,"folk/country"
"17544",5615,"rock"
"17545",4972,"electronic"
"17546",4732,"rock"
"17547",4348,"folk/country"
"17548",7785,"experimental"
"17549",1511,"jazz"
"17550",1511,"experimental"
"17551",329,"rock"
"17552",329,"metal"
"17553",1345,"rock"
"17554",7892,"rock"
"17555",4136,"rock"
"17556",4136,"metal"
"17557",92,"electronic"
"17558",7943,"rock"
"17559",7943,"experimental"
"17560",3064,"rock"
"17561",456,"pop/r&b"
"17562",456,"electronic"
"17563",2880,"rock"
"17564",5212,"electronic"
"17565",5905,"rock"
"17566",3328,"jazz"
"17567",1324,"folk/country"
"17568",2284,"rock"
"17569",2284,"electronic"
"17570",6557,"pop/r&b"
"17571",5830,"experimental"
"17572",8536,"rap"
"17573",1530,"rock"
"17574",2032,"rock"
"17575",7315,"electronic"
"17576",3657,"rock"
"17577",3327,"electronic"
"17578",4347,"rock"
"17579",2422,"rock"
"17580",4410,"electronic"
"17581",7571,"rock"
"17582",7571,"experimental"
"17583",5613,"pop/r&b"
"17584",3548,"rock"
"17585",3548,"experimental"
"17586",11729,"rap"
"17587",8681,"rock"
"17588",4587,"rock"
"17589",7784,"rock"
"17590",1928,"rock"
"17591",2587,"rock"
"17592",129,"rock"
"17593",3326,"pop/r&b"
"17594",4050,"rock"
"17595",7708,"folk/country"
"17596",4220,"rap"
"17597",2586,"electronic"
"17598",1637,"folk/country"
"17599",5612,"rock"
"17600",3654,"rock"
"17601",604,"rap"
"17602",1139,"rock"
"17603",2409,"rock"
"17604",758,"rock"
"17605",758,"metal"
"17606",758,"experimental"
"17607",758,"electronic"
"17608",6200,"rock"
"17609",6553,"rock"
"17610",6553,"experimental"
"17611",3225,"pop/r&b"
"17612",3225,"folk/country"
"17613",4963,"rock"
"17614",4963,"experimental"
"17615",4963,"electronic"
"17616",7327,"rock"
"17617",7327,"folk/country"
"17618",11679,"experimental"
"17619",4919,"rock"
"17620",2585,"rock"
"17621",2585,"electronic"
"17622",5610,"rock"
"17623",5610,"metal"
"17624",3889,"rock"
"17625",4741,"rock"
"17626",4741,"electronic"
"17627",1722,"folk/country"
"17628",8273,"rock"
"17629",4228,"rock"
"17630",4228,"experimental"
"17631",4228,"electronic"
"17632",688,"rock"
"17633",688,"metal"
"17634",4706,"rock"
"17635",4706,"electronic"
"17636",1135,"rock"
"17637",3996,"experimental"
"17638",3996,"electronic"
"17639",1749,"rock"
"17640",2584,"rock"
"17641",4262,"rock"
"17642",1970,"rock"
"17643",7782,"electronic"
"17644",2127,"electronic"
"17645",1134,"rock"
"17646",1134,"electronic"
"17647",5441,"rap"
"17648",5575,"rock"
"17649",8385,"rock"
"17650",8385,"experimental"
"17651",4586,"rock"
"17652",7120,"jazz"
"17653",7120,"experimental"
"17654",7270,"rock"
"17655",7781,"rock"
"17656",7781,"pop/r&b"
"17657",432,"rock"
"17658",2582,"electronic"
"17659",2583,"rock"
"17660",2254,"rock"
"17661",2254,"experimental"
"17662",24,"rock"
"17663",24,"experimental"
"17664",8783,"rock"
"17665",1133,"rock"
"17666",1133,"electronic"
"17667",811,"rock"
"17668",809,"rock"
"17669",2315,"metal"
"17670",2581,"electronic"
"17671",8252,"jazz"
"17672",6438,"rock"
"17673",1266,"rock"
"17674",3267,"rock"
"17675",7780,"rock"
"17676",7780,"experimental"
"17677",1783,"electronic"
"17678",3993,"rock"
"17679",3993,"pop/r&b"
"17680",3993,"folk/country"
"17681",6299,"rock"
"17682",7009,"electronic"
"17683",2653,"rock"
"17684",2653,"experimental"
"17685",3324,"rock"
"17686",455,"rap"
"17687",455,"jazz"
"17688",455,"electronic"
"17689",784,"rock"
"17690",454,"rock"
"17691",3799,"experimental"
"17692",303,"rock"
"17693",4526,"electronic"
"17694",11731,"experimental"
"17695",2208,"rap"
"17696",1000,"rock"
"17697",6964,"rock"
"17698",2579,"rock"
"17699",3653,"jazz"
"17700",4387,"rock"
"17701",4387,"jazz"
"17702",4387,"metal"
"17703",5609,"rock"
"17704",8384,"rock"
"17705",1732,"pop/r&b"
"17706",1732,"electronic"
"17707",11700,"rock"
"17708",3011,"electronic"
"17709",3992,"electronic"
"17710",4584,"rock"
"17711",4584,"electronic"
"17712",4585,"rap"
"17713",4585,"pop/r&b"
"17714",6752,"rock"
"17715",6628,"rock"
"17716",3540,"rap"
"17717",3540,"pop/r&b"
"17718",1132,"rock"
"17719",1132,"experimental"
"17720",8662,"rock"
"17721",8662,"electronic"
